GameId,BidDay,CampId,AdType,Device,Publisher,Gender,MktGender,Income,MktIncome,Age,MktAge,BidCount,WinCount,TotalCost,CostImpr,LostCount
203,14,22059866,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,167,167,3.7451415146220015E-4,0.002242599709354492,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,4.120221985232314E-6,0.0010300554963080784,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,83,83,1.2197218309021516E-5,1.4695443745809056E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,76,76,2.195382723752024E-5,2.888661478621084E-4,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,79,79,1.926787410833092E-5,2.4389714061178383E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,18,18,1.5727200305207256E-6,8.73733350289292E-5,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,19,19,1.8616952194580642E-6,9.798395891884548E-5,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,14,14,1.7682990751984952E-6,1.2630707679989252E-4,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,113,113,4.7880326246431545E-5,4.2371970129585437E-4,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,194,194,7.03579219681125E-5,3.6266970086655927E-4,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,14,14,5.126173295725173E-6,3.6615523540894094E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,10,10,7.542409868954774E-7,7.542409868954775E-5,0
203,15,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,15,15,5.1482246151076004E-6,3.4321497434050666E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,19,19,9.221790129750275E-6,4.853573752500145E-4,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,4.685124970758262E-6,3.904270808965219E-4,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,1.7099655010318046E-7,8.549827505159023E-5,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,8.041457848878437E-6,0.0011487796926969195,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,4.149121719266467E-6,8.298243438532934E-4,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,39,39,1.8890688808538734E-5,4.8437663611637785E-4,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,6,6,7.717193755300038E-6,0.001286198959216673,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,1.4142125196928278E-6,1.1785104330773565E-4,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,4.277138300198693E-6,6.110197571712418E-4,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,141,141,4.7248689130294366E-5,3.3509708603045654E-4,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,31,31,1.1085786815361452E-5,3.5760602630198235E-4,0
203,15,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,36,36,1.0603149795116295E-5,2.945319387532304E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,42,42,1.142737691213792E-5,2.720804026699505E-4,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,21,21,1.6795989218692245E-5,7.998090104139164E-4,0
203,15,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,8,8,9.600906772444398E-7,1.2001133465555498E-4,0
203,15,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,9,9,1.0961913742525512E-6,1.2179904158361679E-4,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,10,10,4.552298898334735E-6,4.5522988983347354E-4,0
203,15,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,1.005732885741684E-7,1.005732885741684E-4,0
203,15,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,42,42,8.000753369309336E-6,1.9049412784069849E-4,0
203,15,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,136,136,3.136779568575141E-5,2.3064555651287802E-4,0
203,15,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,125,125,3.772710370829708E-5,3.018168296663766E-4,0
203,15,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,3.429297992117204E-7,1.714648996058602E-4,0
203,15,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,66,66,2.4494633191428692E-5,3.7113080593073773E-4,0
203,16,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,8.93293005907837E-7,1.2761328655826244E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,73,73,9.81538251074049E-6,1.3445729466767794E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,63,63,8.08360580932292E-6,1.2831120332258602E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,77,77,9.629336054254654E-6,1.2505631239291757E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,31,31,3.5880565883658145E-6,1.1574376091502628E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,27,27,2.9632169295402492E-6,1.0974877516815739E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,1.7144713832843368E-6,1.4287261527369473E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,130,130,1.7512067414970946E-5,1.3470821088439188E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,201,201,2.4781748156628445E-5,1.2329227938621119E-4,0
203,16,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,18,18,2.119116187467627E-6,1.1772867708153485E-4,0
203,16,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,23,23,3.133505876046236E-6,1.3623938591505373E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,1.42990650707003E-6,1.1915887558916916E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,29,29,3.3658856073500806E-6,1.1606502094310623E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,10,10,1.320429784795909E-6,1.3204297847959088E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,6.119359677958511E-7,1.5298399194896278E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,2.154884090276919E-6,4.3097681805538387E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,5.094261828156493E-7,1.273565457039123E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,54,54,7.377375538916226E-6,1.3661806553548567E-4,0
203,16,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,1.9551796421124347E-6,3.91035928422487E-4,0
203,16,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,11,11,1.5856221597222054E-6,1.4414746906565504E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,19,19,2.4369785644044556E-6,1.2826202970549766E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,125,125,1.7383934458660587E-5,1.390714756692847E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,17,17,2.596946280197858E-6,1.5276154589399164E-4,0
203,16,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,24,24,3.5051537912062484E-6,1.4604807463359368E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,54,54,6.721853355285016E-6,1.244787658386114E-4,0
203,16,4750682,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,23,23,3.279673176566219E-6,1.425944859376617E-4,0
203,16,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,4.7095806956803206E-7,1.1773951739200801E-4,0
203,16,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,1.202817100073953E-6,1.002347583394961E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,1.5335869975111301E-6,1.2779891645926084E-4,0
203,16,4750682,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,1.6213946687267585E-7,1.6213946687267586E-4,0
203,16,4750682,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,39,39,4.7368588653627585E-6,1.2145791962468611E-4,0
203,16,4750682,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,167,167,2.157874035197582E-5,1.2921401408368753E-4,0
203,16,4750682,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,134,134,1.767731999851742E-5,1.3192029849639868E-4,0
203,16,4750682,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,49,49,6.260642443761758E-6,1.2776821313799505E-4,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,9.664199418443861E-6,0.004832099709221931,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,1.9349722965713473E-5,0.0064499076552378245,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,37,37,1.5586507140431102E-4,0.004212569497413812,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,2.894743127581661E-5,0.009649143758605537,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,2.894743127581661E-5,0.009649143758605537,0
203,19,561790,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,9.668733753905618E-6,0.0048343668769528095,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,4.880250344305558E-5,0.0040668752869212985,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,31,31,1.0739702294197991E-4,0.003464420094902578,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,2.9022678528146485E-5,0.007255669632036621,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,2.894743127581661E-5,0.009649143758605537,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,45,45,1.4650166063639758E-4,0.003255592458586613,0
203,19,561790,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,1.9406112626166934E-5,0.006468704208722312,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,19,19,1.257671201716322E-4,0.006619322114296433,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,3.883255620094191E-5,0.005547508028705987,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,62,62,2.9166546246566606E-4,0.004704281652672033,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,9.75160983806237E-6,0.0048758049190311846,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,1.9413983162154745E-5,0.004853495790538686,0
203,19,561790,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,1.1686357938674237E-7,5.8431789693371184E-5,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,33,33,1.650781927695587E-4,0.005002369477865415,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,22,22,1.1632131696240096E-4,0.005287332589200043,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,1.1596599346734992E-7,5.798299673367496E-5,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,1.1538588845896164E-7,5.769294422948082E-5,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,10,10,5.810622042995484E-5,0.0058106220429954844,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,8,8,4.8421664806513126E-5,0.00605270810081414,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,3.8700806968313764E-5,0.007740161393662753,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,11,11,6.787245159435314E-5,0.006170222872213921,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,10,10,4.8439775807146804E-5,0.0048439775807146805,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,6,6,2.9141725484704563E-5,0.0048569542474507605,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,9,9,2.9297081463016336E-5,0.003255231273668482,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,46,46,2.332840665515624E-4,0.0050713927511209225,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,14,14,7.75639890418242E-5,0.005540284931558872,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,6,6,1.939111821089853E-5,0.003231853035149755,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,37,37,2.133178603176948E-4,0.005765347576153914,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,2.90532878659054E-5,0.00581065757318108,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,22,22,6.822020051476059E-5,0.0031009182052163906,0
203,19,561790,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,8,8,2.92464491648485E-5,0.0036558061456060625,0
203,19,561790,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,11,11,2.9485984010048814E-5,0.002680544000913529,0
203,19,561790,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,1.9488209512023233E-5,0.004872052378005808,0
203,19,561790,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,25,25,1.2621565043902124E-4,0.00504862601756085,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,19,561790,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,9.649143758605536E-6,0.009649143758605537,0
203,20,4594951,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,38,38,5.037652201088955E-5,0.0013256979476549881,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,3.850044517488182E-6,0.0012833481724960607,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,36,36,6.137218177463236E-5,0.0017047828270731209,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,17,17,3.0413481654662543E-5,0.0017890283326272083,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,1.866483601817926E-7,6.221612006059753E-5,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,55,55,1.1074392760377803E-4,0.002013525956432328,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,3.9279212007482045E-6,0.0013093070669160682,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,24,24,4.589911341398516E-5,0.0019124630589160486,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,25,25,3.136570821671083E-5,0.0012546283286684332,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,2.375324456978192E-7,7.917748189927307E-5,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,27,27,4.578984224421195E-5,0.0016959200831189612,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,20,20,3.4506304059197204E-5,0.0017253152029598601,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,3.032431312298468E-5,0.0025270260935820565,0
203,20,4594951,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,3.92709114621917E-6,9.817727865547923E-4,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,3.806967415819708E-6,0.0012689891386065692,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,9,9,1.1777245592798623E-5,0.0013085828436442916,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,3.98529886314012E-6,7.97059772628024E-4,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,3.905367237256634E-6,9.763418093141584E-4,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,7.520134123260929E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,12,12,2.663540707233079E-5,0.002219617256027566,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,1.3609505941839616E-7,4.536501980613205E-5,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,17,17,2.689060119919113E-5,0.0015818000705406547,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,1.523185379925992E-5,0.0021759791141799886,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,7.520134123260929E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,1.1322955167117801E-5,0.0028307387917794503,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,44,44,8.756956046529749E-5,0.0019902172833022157,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,7.88362368086766E-6,0.0011262319544096658,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,13,13,1.211743853307985E-5,9.321106563907577E-4,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,1.1287977257445859E-5,0.002821994314361465,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,24,24,4.224597697847684E-5,0.0017602490407698684,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,6,6,1.5179197620672003E-5,0.0025298662701120004,0
203,20,4594951,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,4,4,7.626483564958749E-6,0.0019066208912396872,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,3.816980714711995E-6,0.0019084903573559973,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,32,32,4.988313227635798E-5,0.001558847883636187,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,3.850844587879206E-6,0.0019254222939396031,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,7,7,1.8921892760491958E-5,0.002703127537213137,0
203,20,4594951,video,mobile,weather,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,9,9,7.943019761945134E-6,8.825577513272371E-4,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,3.830524160410728E-6,0.0019152620802053643,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,52,52,1.252371815883896E-4,0.002408407338238262,0
203,20,4594951,video,mobile,sears,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,11,11,2.6639277898401394E-5,0.0024217525362183086,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,3.815452885012029E-6,0.001271817628337343,0
203,20,4594951,video,mobile,wallmart,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,53,53,8.840219485258974E-5,0.0016679659406149006,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,2,2,3.773696228028646E-6,0.001886848114014323,0
203,20,4594951,video,mobile,fox,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,1,1,3.7600670616304645E-6,0.0037600670616304644,0
203,20,4594951,video,mobile,tripadvisor,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,3,3,7.5278190133982135E-6,0.0025092730044660714,0
203,20,4594951,video,mobile,hfn,female,FEMALE,very_high,HIGH_INCOME,Age_65_PLUS,OLD,5,5,4.064041761210753E-6,8.128083522421506E-4,0
